id	drugType	childChemblIds	parentId	linkedTargets.rows
CHEMBL3545349	Small molecule		CHEMBL3545350	ENSG00000273079
CHEMBL3545400	Small molecule			
CHEMBL36342	Small molecule		CHEMBL1199480	
CHEMBL3700098	Small molecule			
CHEMBL3707330	Small molecule		CHEMBL3707331	ENSG00000115353
CHEMBL37630	Protein			
CHEMBL3989867	Small molecule		CHEMBL3989866	
CHEMBL4092761	Small molecule			
CHEMBL4094115	Small molecule			
CHEMBL4213025	Small molecule			
CHEMBL427683	Small molecule			
CHEMBL4289017	Small molecule			
CHEMBL4292755	Small molecule			
CHEMBL4297317	Small molecule			
CHEMBL4297428	Protein			
CHEMBL437004	Small molecule			
CHEMBL4594346	Protein			
CHEMBL4594564	Antibody			
CHEMBL4650277	Small molecule			ENSG00000175634
CHEMBL4650277	Small molecule			ENSG00000108443
CHEMBL4650277	Small molecule			ENSG00000105221
CHEMBL4650277	Small molecule			ENSG00000117020
CHEMBL4650277	Small molecule			ENSG00000142208
CHEMBL4650277	Small molecule			ENSG00000177189
CHEMBL4650277	Small molecule			ENSG00000071242
CHEMBL4650277	Small molecule			ENSG00000072133
CHEMBL4650277	Small molecule			ENSG00000117676
CHEMBL479	Small molecule	CHEMBL1200916		ENSG00000149295
CHEMBL479	Small molecule	CHEMBL1200916		ENSG00000151577
CHEMBL479	Small molecule	CHEMBL1200916		ENSG00000069696
CHEMBL479	Small molecule	CHEMBL1200916		ENSG00000102468
CHEMBL479	Small molecule	CHEMBL1200916		ENSG00000147246
CHEMBL486208	Small molecule			
CHEMBL48802	Small molecule			
CHEMBL493287	Small molecule	CHEMBL3989618		
CHEMBL493287	Small molecule	CHEMBL3989750		
CHEMBL493287	Small molecule	CHEMBL3989707		
CHEMBL493287	Small molecule	CHEMBL1707007		
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000188229
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000101162
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000198033
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000127824
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000258947
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000167552
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000104833
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000261456
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000196230
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000123416
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000167553
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000152086
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000137267
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000137285
CHEMBL501867	Small molecule		CHEMBL90555	ENSG00000176014
CHEMBL5095321	Protein			
CHEMBL523	Small molecule			
CHEMBL594840	Small molecule			
CHEMBL69308	Small molecule			
CHEMBL839	Small molecule	CHEMBL1201002		ENSG00000043591
CHEMBL839	Small molecule	CHEMBL1201002		ENSG00000169252
CHEMBL839	Small molecule	CHEMBL1201002		ENSG00000188778
CHEMBL9387	Small molecule			
CHEMBL1184499	Small molecule	CHEMBL352535		
CHEMBL1200511	Protein		CHEMBL1007	ENSG00000109163
CHEMBL1200592	Small molecule			ENSG00000151623
CHEMBL1200964	Small molecule		CHEMBL629	ENSG00000103546
CHEMBL1200964	Small molecule		CHEMBL629	ENSG00000108576
CHEMBL1201108	Small molecule		CHEMBL1755	ENSG00000166148
CHEMBL1201108	Small molecule		CHEMBL1755	ENSG00000126895
CHEMBL1201534	Unknown			ENSG00000117601
CHEMBL1201765	Small molecule		CHEMBL1201764	ENSG00000133019
CHEMBL1201765	Small molecule		CHEMBL1201764	ENSG00000181072
CHEMBL1204165	Small molecule		CHEMBL27193	ENSG00000169252
CHEMBL1204165	Small molecule		CHEMBL27193	ENSG00000043591
CHEMBL1204165	Small molecule		CHEMBL27193	ENSG00000188778
CHEMBL121879	Small molecule			
CHEMBL1255840	Small molecule			ENSG00000176884
CHEMBL1255840	Small molecule			ENSG00000183454
CHEMBL1255840	Small molecule			ENSG00000273079
CHEMBL1255840	Small molecule			ENSG00000105464
CHEMBL1255840	Small molecule			ENSG00000116032
CHEMBL1255840	Small molecule			ENSG00000161509
CHEMBL1255840	Small molecule			ENSG00000198785
CHEMBL1271333	Small molecule			
CHEMBL136145	Small molecule	CHEMBL147699		
CHEMBL1378	Small molecule	CHEMBL3989478		ENSG00000149295
CHEMBL1378	Small molecule	CHEMBL2359670		ENSG00000149295
CHEMBL1378	Small molecule	CHEMBL1326247		ENSG00000149295
CHEMBL1378	Small molecule	CHEMBL1201074		ENSG00000149295
CHEMBL1378	Small molecule	CHEMBL1200856		ENSG00000149295
CHEMBL13828	Small molecule			ENSG00000196639
CHEMBL139423	Small molecule			
CHEMBL1530581	Small molecule			
CHEMBL1567328	Small molecule		CHEMBL1503	ENSG00000105675
CHEMBL1567328	Small molecule		CHEMBL1503	ENSG00000186009
CHEMBL1614641	Small molecule			
CHEMBL1679	Small molecule	CHEMBL3184463		
CHEMBL1679	Small molecule	CHEMBL3707260		
CHEMBL1679	Small molecule	CHEMBL1201138		
CHEMBL1708510	Small molecule			
CHEMBL1721515	Small molecule			
CHEMBL1892201	Small molecule			
CHEMBL190044	Small molecule	CHEMBL1325297		
CHEMBL1996652	Small molecule	CHEMBL2106570		
CHEMBL203125	Small molecule	CHEMBL2164257		
CHEMBL205821	Protein			
CHEMBL2074972	Small molecule			ENSG00000151067
CHEMBL2074972	Small molecule			ENSG00000081248
CHEMBL2074972	Small molecule			ENSG00000157388
CHEMBL2074972	Small molecule			ENSG00000102001
CHEMBL2103764	Small molecule			
CHEMBL2103823	Small molecule		CHEMBL2110587	
CHEMBL2105242	Small molecule			
CHEMBL2105322	Small molecule			
CHEMBL2107729	Small molecule	CHEMBL4079827		ENSG00000061918
CHEMBL2107729	Small molecule	CHEMBL4079827		ENSG00000123201
CHEMBL2107729	Small molecule	CHEMBL4079827		ENSG00000152402
CHEMBL2107729	Small molecule	CHEMBL4079827		ENSG00000164116
CHEMBL2107821	Small molecule	CHEMBL2107829		ENSG00000116745
CHEMBL2107858	Enzyme			
CHEMBL2108322	Protein			
CHEMBL2108918	Unknown			
CHEMBL2109247	Antibody			ENSG00000120889
CHEMBL2109352	Antibody			ENSG00000012124
CHEMBL2159735	Small molecule			
CHEMBL255066	Small molecule	CHEMBL2354840		
CHEMBL257805	Small molecule			
CHEMBL278398	Small molecule	CHEMBL2107213		ENSG00000196639
CHEMBL278719	Small molecule			
CHEMBL3137333	Small molecule		CHEMBL1183349	
CHEMBL3330281	Small molecule			
CHEMBL3354594	Small molecule			
CHEMBL3358920	Small molecule	CHEMBL3989933		ENSG00000170989
CHEMBL3421637	Small molecule			
CHEMBL3422071	Small molecule			
CHEMBL3422073	Small molecule			
CHEMBL342672	Small molecule			
CHEMBL358866	Small molecule			
CHEMBL367149	Small molecule			
CHEMBL3819587	Small molecule			
CHEMBL384200	Small molecule			
CHEMBL3884248	Small molecule			
CHEMBL389164	Small molecule			
CHEMBL3989695	Small molecule		CHEMBL317052	ENSG00000128271
CHEMBL3990028	Antibody			ENSG00000101017
CHEMBL405957	Small molecule			
CHEMBL407734	Small molecule			
CHEMBL4078023	Small molecule			
CHEMBL424133	Small molecule			ENSG00000186951
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000022355
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000145864
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000113327
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000166206
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000109158
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000182256
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000268089
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000011677
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000094755
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000187730
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000163285
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000163288
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000102287
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000151834
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000186297
CHEMBL4297526	Small molecule	CHEMBL4297324		ENSG00000145863
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000022355
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000145864
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000113327
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000166206
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000109158
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000182256
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000268089
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000011677
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000094755
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000187730
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000163285
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000163288
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000102287
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000151834
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000186297
CHEMBL4297526	Small molecule	CHEMBL4594301		ENSG00000145863
CHEMBL4298184	Antibody			
CHEMBL4303292	Small molecule			
CHEMBL453895	Small molecule			
CHEMBL4594524	Unknown			
CHEMBL4594529	Antibody			
CHEMBL46423	Small molecule	CHEMBL542103		ENSG00000057252
CHEMBL4650278	Small molecule		CHEMBL4650827	ENSG00000133895
CHEMBL4650278	Small molecule		CHEMBL4650827	ENSG00000118058
CHEMBL4650442	Unknown			
CHEMBL4802180	Unknown			
CHEMBL481958	Small molecule		CHEMBL1186894	ENSG00000131747
CHEMBL494480	Small molecule			ENSG00000116329
CHEMBL519776	Small molecule			
CHEMBL520642	Small molecule			
CHEMBL556460	Small molecule			
CHEMBL70663	Small molecule	CHEMBL1257032		
CHEMBL74415	Small molecule			
CHEMBL1078276	Small molecule			
CHEMBL1079	Small molecule	CHEMBL1200329		ENSG00000150594
CHEMBL1079	Small molecule	CHEMBL1200329		ENSG00000184160
CHEMBL1079	Small molecule	CHEMBL1200329		ENSG00000274286
CHEMBL113178	Small molecule	CHEMBL1201054		
CHEMBL1135	Small molecule			
CHEMBL1163068	Small molecule			
CHEMBL1182714	Small molecule	CHEMBL2107323		
CHEMBL1182714	Small molecule	CHEMBL2107322		
CHEMBL1182714	Small molecule	CHEMBL262314		
CHEMBL1200436	Small molecule			ENSG00000169083
CHEMBL1200817	Small molecule		CHEMBL1514	ENSG00000112038
CHEMBL1201015	Small molecule			
CHEMBL1201134	Small molecule			ENSG00000114859
CHEMBL1201481	Small molecule			
CHEMBL1201599	Unknown			
CHEMBL1201668	Protein			ENSG00000169418
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000188229
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000101162
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000198033
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000127824
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000258947
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000167552
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000104833
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000261456
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000196230
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000123416
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000167553
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000152086
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000137267
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000137285
CHEMBL1206232	Small molecule	CHEMBL2105643		ENSG00000176014
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000188229
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000101162
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000198033
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000127824
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000258947
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000167552
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000104833
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000261456
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000196230
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000123416
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000167553
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000152086
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000137267
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000137285
CHEMBL1206232	Small molecule	CHEMBL1972559		ENSG00000176014
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000188229
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000101162
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000198033
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000127824
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000258947
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000167552
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000104833
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000261456
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000196230
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000123416
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000167553
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000152086
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000137267
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000137285
CHEMBL1206232	Small molecule	CHEMBL289351		ENSG00000176014
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000188229
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000101162
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000198033
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000127824
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000258947
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000167552
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000104833
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000261456
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000196230
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000123416
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000167553
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000152086
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000137267
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000137285
CHEMBL1206232	Small molecule	CHEMBL263994		ENSG00000176014
CHEMBL1231099	Small molecule			
CHEMBL1231375	Small molecule			
CHEMBL1231529	Small molecule			
CHEMBL1234048	Small molecule			
CHEMBL125	Small molecule			
CHEMBL1375743	Small molecule		CHEMBL708	ENSG00000147246
CHEMBL1375743	Small molecule		CHEMBL708	ENSG00000149295
CHEMBL1375743	Small molecule		CHEMBL708	ENSG00000102468
CHEMBL1521	Small molecule			ENSG00000022355
CHEMBL1521	Small molecule			ENSG00000113327
CHEMBL1521	Small molecule			ENSG00000163288
CHEMBL1589896	Small molecule	CHEMBL2104813		
CHEMBL1614701	Small molecule	CHEMBL2105684		ENSG00000169032
CHEMBL1614701	Small molecule	CHEMBL2105684		ENSG00000126934
CHEMBL1688539	Small molecule			
CHEMBL17350	Small molecule	CHEMBL3989673		ENSG00000176884
CHEMBL17350	Small molecule	CHEMBL3989673		ENSG00000273079
CHEMBL1793891	Small molecule			
CHEMBL1808640	Small molecule			
CHEMBL1951095	Small molecule	CHEMBL2219414		
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000188229
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000101162
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000258947
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000104833
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000261456
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000196230
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000137267
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000137285
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000176014
CHEMBL20684	Small molecule	CHEMBL1830238		ENSG00000173213
CHEMBL207228	Small molecule			
CHEMBL209720	Small molecule			
CHEMBL2106388	Small molecule			
CHEMBL2106561	Small molecule			
CHEMBL2107112	Small molecule			
CHEMBL2107773	Small molecule			ENSG00000188778
CHEMBL2108817	Antibody			ENSG00000012124
CHEMBL2108939	Unknown			
CHEMBL2109494	Antibody			ENSG00000072274
CHEMBL2109535	Antibody			
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000176884
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000183454
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000273079
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000105464
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000116032
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000161509
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000198785
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000174343
CHEMBL2110954	Small molecule	CHEMBL2106798		ENSG00000129749
CHEMBL221390	Small molecule			
CHEMBL222102	Small molecule			
CHEMBL233225	Small molecule			
CHEMBL238659	Small molecule			
CHEMBL2397141	Small molecule			
CHEMBL2403831	Small molecule			
CHEMBL253665	Small molecule			
CHEMBL254895	Small molecule			
CHEMBL3093936	Small molecule			
CHEMBL3186993	Small molecule		CHEMBL896	ENSG00000196639
CHEMBL3219616	Small molecule			ENSG00000112038
CHEMBL3335793	Small molecule			
CHEMBL3407554	Small molecule			
CHEMBL3544921	Enzyme			
CHEMBL3545172	Small molecule			ENSG00000148408
CHEMBL3545241	Small molecule			ENSG00000096968
CHEMBL3586573	Small molecule			ENSG00000198793
CHEMBL3586573	Small molecule			ENSG00000253729
CHEMBL3623612	Small molecule			
CHEMBL366312	Small molecule			
CHEMBL3707212	Small molecule			
CHEMBL3707310	Small molecule			
CHEMBL377855	Small molecule			
CHEMBL377862	Small molecule			
CHEMBL3833314	Small molecule		CHEMBL3833401	
CHEMBL4060295	Small molecule			
CHEMBL4068896	Small molecule			
CHEMBL4104537	Small molecule			
CHEMBL415247	Small molecule			
CHEMBL4208229	Small molecule	CHEMBL4297220		ENSG00000097007
CHEMBL4208229	Small molecule	CHEMBL4297220		ENSG00000186716
CHEMBL420937	Small molecule			
CHEMBL4297608	Small molecule			ENSG00000111424
CHEMBL4297690	Protein			
CHEMBL4298187	Oligosaccharide			
CHEMBL4536031	Unknown			
CHEMBL453655	Small molecule			
CHEMBL454	Small molecule			ENSG00000022355
CHEMBL454	Small molecule			ENSG00000145864
CHEMBL454	Small molecule			ENSG00000113327
CHEMBL454	Small molecule			ENSG00000166206
CHEMBL454	Small molecule			ENSG00000109158
CHEMBL454	Small molecule			ENSG00000182256
CHEMBL454	Small molecule			ENSG00000268089
CHEMBL454	Small molecule			ENSG00000011677
CHEMBL454	Small molecule			ENSG00000094755
CHEMBL454	Small molecule			ENSG00000187730
CHEMBL454	Small molecule			ENSG00000163285
CHEMBL454	Small molecule			ENSG00000163288
CHEMBL454	Small molecule			ENSG00000102287
CHEMBL454	Small molecule			ENSG00000151834
CHEMBL454	Small molecule			ENSG00000186297
CHEMBL454	Small molecule			ENSG00000145863
CHEMBL4594252	Small molecule			
CHEMBL4594305	Small molecule			
CHEMBL4594474	Unknown			
CHEMBL4594616	Unknown			
CHEMBL463588	Small molecule			
CHEMBL4650436	Unknown			ENSG00000102755
CHEMBL477486	Small molecule	CHEMBL2368456		
CHEMBL5094181	Unknown			
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000144285
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000183873
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000007314
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000136546
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000136531
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000169432
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000153253
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000168356
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000196876
CHEMBL529437	Small molecule		CHEMBL370805	ENSG00000185313
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000144285
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000183873
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000007314
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000136546
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000136531
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000169432
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000153253
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000168356
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000196876
CHEMBL569	Small molecule	CHEMBL1200841		ENSG00000185313
CHEMBL576507	Small molecule			
CHEMBL591118	Small molecule	CHEMBL2105633		ENSG00000197635
CHEMBL593791	Small molecule			
CHEMBL700	Small molecule	CHEMBL2105500		
CHEMBL106	Small molecule	CHEMBL1163001		
CHEMBL1092067	Small molecule		CHEMBL1086863	
CHEMBL1092392	Small molecule			
CHEMBL1098242	Small molecule			
CHEMBL1173	Small molecule			
CHEMBL1200509	Protein		CHEMBL1201255	ENSG00000109163
CHEMBL1200711	Small molecule			
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000022355
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000145864
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000113327
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000166206
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000109158
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000182256
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000268089
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000011677
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000094755
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000187730
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000163285
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000163288
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000102287
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000151834
CHEMBL1201065	Small molecule		CHEMBL440	ENSG00000186297
