id	biotype	alternativeGenes	subcellular_location	subcellular_location_label
ENSG00000187559	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000187581	protein_coding	['ENSG00000277018']	Mitochondrion inner membrane	Cellular component
ENSG00000203747	protein_coding		Cell membrane	Cellular component
ENSG00000203747	protein_coding		Secreted	Cellular component
ENSG00000204382	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000204389	protein_coding	['ENSG00000237724', 'ENSG00000234475', 'ENSG00000235941', 'ENSG00000215328']	Cytoplasm	Cellular component
ENSG00000204389	protein_coding	['ENSG00000237724', 'ENSG00000234475', 'ENSG00000235941', 'ENSG00000215328']	Nucleus	Cellular component
ENSG00000204389	protein_coding	['ENSG00000237724', 'ENSG00000234475', 'ENSG00000235941', 'ENSG00000215328']	Secreted	Cellular component
ENSG00000204389	protein_coding	['ENSG00000237724', 'ENSG00000234475', 'ENSG00000235941', 'ENSG00000215328']	Nucleoplasm	Nucleoplasm
ENSG00000204389	protein_coding	['ENSG00000237724', 'ENSG00000234475', 'ENSG00000235941', 'ENSG00000215328']	Vesicles	Vesicle
ENSG00000204389	protein_coding	['ENSG00000237724', 'ENSG00000234475', 'ENSG00000235941', 'ENSG00000215328']	Cytosol	Cytosol
ENSG00000211633	IG_V_gene		Secreted	Cellular component
ENSG00000211633	IG_V_gene		Cell membrane	Cellular component
ENSG00000221983	protein_coding		[Ubiquitin]: Cytoplasm	Cellular component
ENSG00000221983	protein_coding		Nucleus	Cellular component
ENSG00000221983	protein_coding		[Large ribosomal subunit protein eL40]: Cytoplasm	Cellular component
ENSG00000221983	protein_coding		Cytosol	Cytosol
ENSG00000221983	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000221983	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000221983	protein_coding		Plasma membrane	Cell membrane
ENSG00000226929	protein_coding		Nucleoli	Nucleolus
ENSG00000231721	lncRNA		Nucleus	Cellular component
ENSG00000237575	transcribed_unprocessed_pseudogene		Secreted	Cellular component
ENSG00000238083	protein_coding		Membrane	Cellular component
ENSG00000238083	protein_coding		Vesicles	Vesicle
ENSG00000253719	protein_coding		Cytoplasm	Cellular component
ENSG00000253719	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000253958	protein_coding	['ENSG00000285098']	Cell junction	Cellular component
ENSG00000253958	protein_coding	['ENSG00000285098']	Cell membrane	Cellular component
ENSG00000253958	protein_coding	['ENSG00000285098']	Vesicles	Vesicle
ENSG00000253958	protein_coding	['ENSG00000285098']	Cell Junctions	Cell junction
ENSG00000253958	protein_coding	['ENSG00000285098']	Plasma membrane	Cell membrane
ENSG00000260287	protein_coding	['ENSG00000275760']	Cell membrane	Cellular component
ENSG00000260287	protein_coding	['ENSG00000275760']	Vesicles	Vesicle
ENSG00000260428	protein_coding		Nucleus	Cellular component
ENSG00000272987	protein_coding	['ENSG00000292252']	Cell membrane	Cellular component
ENSG00000275243	TR_V_gene	['ENSG00000282415']	Cell membrane	Cellular component
ENSG00000012211	protein_coding		Cytoplasm	Cellular component
ENSG00000012211	protein_coding		Cell membrane	Cellular component
ENSG00000012211	protein_coding		Mitochondrion	Cellular component
ENSG00000013306	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000023041	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000037042	protein_coding		Cytoplasm	Cellular component
ENSG00000037042	protein_coding		Centriolar satellite	Centriolar satellite
ENSG00000049768	protein_coding		Nucleus	Cellular component
ENSG00000049768	protein_coding		Cytoplasm	Cellular component
ENSG00000049768	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000049768	protein_coding		Cytosol	Cytosol
ENSG00000057663	protein_coding		Cytoplasm	Cellular component
ENSG00000057663	protein_coding		Preautophagosomal structure membrane	Cellular component
ENSG00000057663	protein_coding		Centrosome	Centrosome
ENSG00000065518	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000065518	protein_coding		Mitochondria	Mitochondrion
ENSG00000065518	protein_coding		Nuclear membrane	Nucleus membrane
ENSG00000065518	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000068489	protein_coding		Cytoplasm	Cellular component
ENSG00000068489	protein_coding		Nucleus	Cellular component
ENSG00000068489	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000084676	protein_coding		Nucleus	Cellular component
ENSG00000084676	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000084676	protein_coding		Cytosol	Cytosol
ENSG00000084676	protein_coding		Plasma membrane	Cell membrane
ENSG00000088986	protein_coding		Cytoplasm	Cellular component
ENSG00000088986	protein_coding		Nucleus	Cellular component
ENSG00000088986	protein_coding		Mitochondrion	Cellular component
ENSG00000088986	protein_coding		Cytosol	Cytosol
ENSG00000088986	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000088986	protein_coding		Nuclear bodies	Nuclear body
ENSG00000089177	protein_coding		Cytoplasm	Cellular component
ENSG00000089177	protein_coding		Early endosome membrane	Cellular component
ENSG00000089177	protein_coding		Mitochondria	Mitochondrion
ENSG00000091972	protein_coding		Cell membrane	Cellular component
ENSG00000095951	protein_coding		[Isoform 1]: Nucleus	Cellular component
ENSG00000095951	protein_coding		[Isoform 2]: Cytoplasm	Cellular component
ENSG00000095951	protein_coding		Nucleus	Cellular component
ENSG00000095951	protein_coding		[Isoform 3]: Cytoplasm	Cellular component
ENSG00000095951	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000095951	protein_coding		Cytosol	Cytosol
ENSG00000095951	protein_coding		Mitochondria	Mitochondrion
ENSG00000095951	protein_coding		Nuclear bodies	Nuclear body
ENSG00000100036	protein_coding		Membrane	Cellular component
ENSG00000100036	protein_coding		Cytosol	Cytosol
ENSG00000101004	protein_coding		Cytoplasm	Cellular component
ENSG00000101004	protein_coding		Cytokinetic bridge	
ENSG00000101004	protein_coding		Microtubules	Cytoskeleton
ENSG00000101004	protein_coding		Vesicles	Vesicle
ENSG00000101160	protein_coding		Lysosome	Cellular component
ENSG00000101160	protein_coding		Vesicles	Vesicle
ENSG00000102038	protein_coding		Nucleus	Cellular component
ENSG00000102038	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000102038	protein_coding		Vesicles	Vesicle
ENSG00000102128	protein_coding		Membrane	Cellular component
ENSG00000102128	protein_coding		Cytoplasm	Cellular component
ENSG00000102128	protein_coding		Mitochondrion	Cellular component
ENSG00000102128	protein_coding		Vesicles	Vesicle
ENSG00000103274	protein_coding		Cytoplasm	Cellular component
ENSG00000103274	protein_coding		Nucleus	Cellular component
ENSG00000103274	protein_coding		Cell projection	Cellular component
ENSG00000103274	protein_coding		Cytosol	Cytosol
ENSG00000103313	protein_coding		[Isoform 1]: Cytoplasm	Cellular component
ENSG00000103313	protein_coding		Cell projection	Cellular component
ENSG00000103313	protein_coding		Nucleus	Cellular component
ENSG00000103313	protein_coding		Cytoplasm	Cellular component
ENSG00000103313	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000103313	protein_coding		[Isoform 2]: Nucleus	Cellular component
ENSG00000103313	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000103313	protein_coding		Cytosol	Cytosol
ENSG00000112425	protein_coding		Cytoplasm	Cellular component
ENSG00000112425	protein_coding		[Isoform 1]: Cytoplasm	Cellular component
ENSG00000112425	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000112425	protein_coding		Cell membrane	Cellular component
ENSG00000112425	protein_coding		[Isoform 2]: Cytoplasm	Cellular component
ENSG00000112425	protein_coding		Nucleus	Cellular component
ENSG00000112425	protein_coding		[Isoform 4]: Cytoplasm	Cellular component
ENSG00000112425	protein_coding		[Isoform 5]: Cytoplasm	Cellular component
ENSG00000112425	protein_coding		[Isoform 7]: Cytoplasm	Cellular component
ENSG00000112425	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000115598	protein_coding		Membrane	Cellular component
ENSG00000118193	protein_coding		Nucleus	Cellular component
ENSG00000118193	protein_coding		Cytoplasm	Cellular component
ENSG00000118193	protein_coding		Midbody	Cellular component
ENSG00000118193	protein_coding		Cytosol	Cytosol
ENSG00000118193	protein_coding		Midbody ring	Midbody ring
ENSG00000121274	protein_coding		Nucleus	Cellular component
ENSG00000121274	protein_coding		Cytoplasm	Cellular component
ENSG00000121274	protein_coding		Cytosol	Cytosol
ENSG00000121274	protein_coding		Nucleoli	Nucleolus
ENSG00000121274	protein_coding		Plasma membrane	Cell membrane
ENSG00000122008	protein_coding		Nucleus	Cellular component
ENSG00000122008	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000122435	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000122435	protein_coding		Plasma membrane	Cell membrane
ENSG00000122435	protein_coding		Cytosol	Cytosol
ENSG00000122435	protein_coding		Nuclear bodies	Nuclear body
ENSG00000122591	protein_coding		Cytoplasm	Cellular component
ENSG00000122591	protein_coding		Cell membrane	Cellular component
ENSG00000122591	protein_coding		Cytosol	Cytosol
ENSG00000122591	protein_coding		Plasma membrane	Cell membrane
ENSG00000123454	protein_coding		[Soluble dopamine beta-hydroxylase]: Cytoplasmic vesicle	Cellular component
ENSG00000123454	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000123454	protein_coding		Secreted	Cellular component
ENSG00000123454	protein_coding		Vesicles	Vesicle
ENSG00000123454	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000124343	protein_coding		Cell membrane	Cellular component
ENSG00000126231	protein_coding		Secreted	Cellular component
ENSG00000126952	transcribed_unprocessed_pseudogene		Cytoplasm	Cellular component
ENSG00000126952	transcribed_unprocessed_pseudogene		Nucleus	Cellular component
ENSG00000127481	protein_coding		Membrane	Cellular component
ENSG00000127481	protein_coding		Cytoplasm	Cellular component
ENSG00000127481	protein_coding		Nucleus	Cellular component
ENSG00000127481	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000127481	protein_coding		Centrosome	Centrosome
ENSG00000127481	protein_coding		Cytosol	Cytosol
ENSG00000131013	protein_coding		Nucleus	Cellular component
ENSG00000131013	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000131013	protein_coding		Cytosol	Cytosol
ENSG00000132464	protein_coding		Secreted	Cellular component
ENSG00000133119	protein_coding		Nucleus	Cellular component
ENSG00000133119	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000133119	protein_coding		Vesicles	Vesicle
ENSG00000136997	protein_coding		Nucleus	Cellular component
ENSG00000136997	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000137331	protein_coding	['ENSG00000206478', 'ENSG00000235030', 'ENSG00000237155', 'ENSG00000227231', 'ENSG00000230128']	Membrane	Cellular component
ENSG00000138433	protein_coding		Nucleus speckle	Cellular component
ENSG00000138433	protein_coding		Cytoplasm	Cellular component
ENSG00000138433	protein_coding		Nuclear speckles	Nucleus speckle
ENSG00000138709	protein_coding		Cytosol	Cytosol
ENSG00000142676	protein_coding		Nucleus	Cellular component
ENSG00000142676	protein_coding		Cytoplasm	Cellular component
ENSG00000145626	protein_coding		Membrane	Cellular component
ENSG00000145626	protein_coding		Cytosol	Cytosol
ENSG00000145626	protein_coding		Vesicles	Vesicle
ENSG00000147168	protein_coding		Cell membrane	Cellular component
ENSG00000147168	protein_coding		Cell surface	Cellular component
ENSG00000147168	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000147168	protein_coding		Plasma membrane	Cell membrane
ENSG00000147168	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000149792	protein_coding		Mitochondrion	Cellular component
ENSG00000151422	protein_coding		Cytoplasm	Cellular component
ENSG00000151422	protein_coding		Cell membrane	Cellular component
ENSG00000151422	protein_coding		Cell projection	Cellular component
ENSG00000151422	protein_coding		Cell junction	Cellular component
ENSG00000151422	protein_coding		Membrane	Cellular component
ENSG00000151422	protein_coding		Nucleus	Cellular component
ENSG00000151422	protein_coding		Cytosol	Cytosol
ENSG00000151789	protein_coding		Nucleus	Cellular component
ENSG00000152380	protein_coding		Cytosol	Cytosol
ENSG00000162378	protein_coding		Cytoplasm	Cellular component
ENSG00000162378	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000162378	protein_coding		Intermediate filaments	Nucleus lamina
ENSG00000162924	protein_coding		Nucleus	Cellular component
ENSG00000163110	protein_coding		Postsynaptic density	Cellular component
ENSG00000163110	protein_coding		Presynapse	Cellular component
ENSG00000163110	protein_coding		Postsynapse	Cellular component
ENSG00000163110	protein_coding		Cytoplasm	Cellular component
ENSG00000163110	protein_coding		Plasma membrane	Cell membrane
ENSG00000163110	protein_coding		Focal adhesion sites	Focal adhesion
ENSG00000163110	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000163378	protein_coding		Endoplasmic reticulum lumen	Cellular component
ENSG00000163378	protein_coding		Nuclear membrane	Nucleus membrane
ENSG00000163378	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000163378	protein_coding		Cytosol	Cytosol
ENSG00000164002	protein_coding		Nucleus	Cellular component
ENSG00000164002	protein_coding		Cytoplasm	Cellular component
ENSG00000164002	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000164002	protein_coding		Cytosol	Cytosol
ENSG00000164713	protein_coding		Lysosome membrane	Cellular component
ENSG00000164713	protein_coding		[Isoform 1]: Cytoplasm	Cellular component
ENSG00000164713	protein_coding		[Isoform 2]: Cytoplasm	Cellular component
ENSG00000166450	protein_coding		Membrane	Cellular component
ENSG00000166450	protein_coding		Cytosol	Cytosol
ENSG00000166450	protein_coding		Plasma membrane	Cell membrane
ENSG00000166450	protein_coding		Vesicles	Vesicle
ENSG00000167208	protein_coding		Early endosome membrane	Cellular component
ENSG00000167208	protein_coding		Cell membrane	Cellular component
ENSG00000167208	protein_coding		Nucleus	Cellular component
ENSG00000167208	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000167508	protein_coding		Cytoplasm	Cellular component
ENSG00000167508	protein_coding		Cytosol	Cytosol
ENSG00000167508	protein_coding		Cell Junctions	Cell junction
ENSG00000168291	protein_coding		Mitochondrion matrix	Cellular component
ENSG00000168291	protein_coding		Mitochondria	Mitochondrion
ENSG00000168291	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000168454	protein_coding		Cytoplasm	Cellular component
ENSG00000169704	protein_coding		Membrane	Cellular component
ENSG00000169704	protein_coding		Cytosol	Cytosol
ENSG00000169704	protein_coding		Plasma membrane	Cell membrane
ENSG00000169704	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000169918	protein_coding		Cytoplasm	Cellular component
ENSG00000169918	protein_coding		Cytosol	Cytosol
ENSG00000169918	protein_coding		Nucleoli	Nucleolus
ENSG00000170222	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000171223	protein_coding		Nucleus	Cellular component
ENSG00000171223	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000172115	protein_coding		Mitochondrion intermembrane space	Cellular component
ENSG00000172115	protein_coding		Mitochondria	Mitochondrion
ENSG00000173578	protein_coding		Cell membrane	Cellular component
ENSG00000178996	protein_coding		Endomembrane system	Cellular component
ENSG00000178996	protein_coding		Endosome membrane	Cellular component
ENSG00000178996	protein_coding		Recycling endosome membrane	Cellular component
ENSG00000178996	protein_coding		Cell membrane	Cellular component
ENSG00000178996	protein_coding		Cytoplasmic vesicle membrane	Cellular component
ENSG00000178996	protein_coding		Cytosol	Cytosol
ENSG00000182718	protein_coding		Secreted	Cellular component
ENSG00000182718	protein_coding		Melanosome	Cellular component
ENSG00000182718	protein_coding		Plasma membrane	Cell membrane
ENSG00000182718	protein_coding		Cytosol	Cytosol
ENSG00000182718	protein_coding		Predicted to be secreted	
ENSG00000183401	protein_coding		Nuclear bodies	Nuclear body
ENSG00000183401	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000183401	protein_coding		Cytosol	Cytosol
ENSG00000184840	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000184840	protein_coding		Golgi apparatus	Cellular component
ENSG00000184840	protein_coding		Endoplasmic reticulum	Cellular component
ENSG00000184956	protein_coding		Secreted	Cellular component
ENSG00000188493	protein_coding		Cytoplasm	Cellular component
ENSG00000188493	protein_coding		Intermediate filaments	Nucleus lamina
ENSG00000188493	protein_coding		Centriolar satellite	Centriolar satellite
